ts_event,symbol,best_level_ofi,integrated_ofi,multi_level_ofi,cross_asset_ofi
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,27,-8.362249057570464,27,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,2,-9.789657362638307,2,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,1,-9.846753694841022,1,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,50,-7.049033416908049,50,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,1044.681524121291
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.180018624550296
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,8.708962366717643
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.07105149434047
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,10.125535059445383
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,7.455840369304641
2024-10-21 12:13:45.811510984+00:00,AAPL,-26,-1094.0150220531755,-3411,1044.681524121291
2024-10-21 12:13:45.811530148+00:00,AAPL,0,-690.9196876866288,-2160,660.0321071417077
2024-10-21 12:13:45.811542984+00:00,AAPL,100,676.8216208528127,2260,645.1204264030982
2024-10-21 12:13:45.811544514+00:00,AAPL,24,-8.533538054178605,24,8.872413062032381
2024-10-21 12:13:45.811549682+00:00,AAPL,0,804.1449235293744,2245,766.61732792248
2024-10-21 12:13:45.811550754+00:00,AAPL,28,-8.305152725367751,28,8.65447880161273
2024-10-21 12:13:45.811554820+00:00,AAPL,100,-4.1942168067723635,100,4.731662114058987
2024-10-21 12:13:45.811565809+00:00,AAPL,100,638.1083170455047,2173,608.1786697781166
2024-10-21 12:13:45.811576962+00:00,AAPL,100,-4.1942168067723635,100,4.731662114058987
2024-10-21 12:13:45.811587865+00:00,AAPL,100,-4.1942168067723635,100,4.731662114058987
2024-10-21 12:13:45.811599315+00:00,AAPL,0,7.441409774631126,100,6.3715102601942135
2024-10-21 12:13:45.811625820+00:00,AAPL,-100,-15.613483247315106,-100,15.628375135041605
2024-10-21 12:13:45.811631245+00:00,AAPL,0,-9.903850027043735,0,10.180018624550296
2024-10-21 12:13:45.811639570+00:00,AAPL,0,-27.249109828718595,-100,26.731547509294806
2024-10-21 12:13:45.811642361+00:00,AAPL,-100,-15.613483247315106,-100,15.628375135041605
2024-10-21 12:13:45.811656818+00:00,AAPL,-100,-15.613483247315106,-100,15.628375135041605
2024-10-21 12:13:45.811672313+00:00,AAPL,-100,-15.613483247315106,-100,15.628375135041605
2024-10-21 12:13:45.811687403+00:00,AAPL,-100,-15.613483247315106,-100,15.628375135041605
2024-10-21 12:13:45.811702067+00:00,AAPL,0,-669.5516436809957,-2173,639.6418794014704
2024-10-21 12:13:45.812035805+00:00,AAPL,0,624.1986420221028,2045,594.9055109693328
2024-10-21 12:13:45.812481448+00:00,AAPL,0,-644.0063420761903,-2045,615.2655482184335
