ts_event,symbol,best_level_ofi,integrated_ofi,multi_level_ofi
2024-10-21 12:31:10.467497398+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:31:10.467497398+00:00,AAPL,-10,-509.7179158151047,-2161
2024-10-21 12:31:10.467519660+00:00,AAPL,55,464.6745232529464,1685
2024-10-21 12:31:10.467521772+00:00,AAPL,100,542.7282766324548,1680
2024-10-21 12:31:10.467536010+00:00,AAPL,0,-23.259700074333374,-77
2024-10-21 12:31:10.467551632+00:00,AAPL,0,7.441409774631126,100
2024-10-21 12:31:10.467575929+00:00,AAPL,0,-445.1130240536492,-1061
2024-10-21 12:31:10.471173647+00:00,AAPL,0,-545.2364401245671,-1518
2024-10-21 12:31:10.471527171+00:00,AAPL,0,-480.12775684976737,-1623
2024-10-21 12:31:10.525425470+00:00,AAPL,0,425.3053239995617,1061
2024-10-21 12:31:10.538626301+00:00,AAPL,0,-445.1130240536492,-1061
2024-10-21 12:31:10.538638966+00:00,AAPL,0,507.46540009082173,1260
2024-10-21 12:31:10.567605274+00:00,AAPL,-77,-485.8600078911774,-1763
2024-10-21 12:31:10.567631078+00:00,AAPL,-400,-558.3865694858765,-1746
2024-10-21 12:31:12.174575957+00:00,AAPL,0,107.23960430339216,400
2024-10-21 12:31:12.184589806+00:00,AAPL,0,-457.89206093820985,-860
2024-10-21 12:31:12.475429772+00:00,AAPL,400,538.578869431789,1746
2024-10-21 12:31:12.508130141+00:00,AAPL,0,-79.28488923374317,-400
2024-10-21 12:31:12.508143118+00:00,AAPL,0,507.46540009082173,1260
2024-10-21 12:31:12.564024144+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:31:13.593602346+00:00,AAPL,0,-434.01085337634163,-860
2024-10-21 12:31:15.015468720+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:31:15.015480988+00:00,AAPL,0,448.8936729256039,1060
2024-10-21 12:31:16.945691674+00:00,AAPL,7,462.05556458289993,1693
2024-10-21 12:31:18.603058995+00:00,AAPL,0,-412.08255110486897,-1286
2024-10-21 12:31:18.603071495+00:00,AAPL,0,392.2748510507815,1286
2024-10-21 12:31:18.660460803+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:31:18.669906311+00:00,AAPL,0,-468.70137297969137,-1060
2024-10-21 12:31:18.669917997+00:00,AAPL,0,507.46540009082173,1260
2024-10-21 12:31:19.089550857+00:00,AAPL,-10,-10.474813349070871,-10
2024-10-21 12:31:20.603309467+00:00,AAPL,0,-481.46359031156845,-1686
2024-10-21 12:31:22.606580635+00:00,AAPL,0,392.2748510507815,1286
2024-10-21 12:31:27.506013569+00:00,AAPL,0,59.47718917965571,400
2024-10-21 12:31:31.003647553+00:00,AAPL,20,381.0590591634306,1450
2024-10-21 12:31:31.007751363+00:00,AAPL,-20,-400.8667592175181,-1450
2024-10-21 12:31:33.219286515+00:00,AAPL,0,-413.29671929098623,-1293
2024-10-21 12:31:33.219299014+00:00,AAPL,0,393.48901923689874,1293
2024-10-21 12:31:33.219384692+00:00,AAPL,0,-413.29671929098623,-1293
2024-10-21 12:31:33.219396602+00:00,AAPL,0,393.48901923689874,1293
2024-10-21 12:31:33.283679402+00:00,AAPL,0,59.47718917965571,400
2024-10-21 12:31:36.129038634+00:00,AAPL,0,-412.08255110486897,-1286
2024-10-21 12:31:38.015553779+00:00,AAPL,0,-68.47557719226168,-200
2024-10-21 12:31:38.131960021+00:00,AAPL,0,392.2748510507815,1286
2024-10-21 12:31:39.147851742+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:31:39.834158320+00:00,AAPL,0,-68.47557719226168,-200
2024-10-21 12:31:39.834169303+00:00,AAPL,0,-468.70137297969137,-1060
2024-10-21 12:31:39.834181341+00:00,AAPL,0,448.8936729256039,1060
2024-10-21 12:31:40.907996076+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:31:40.962639115+00:00,AAPL,0,-68.47557719226168,-200
2024-10-21 12:31:40.962651822+00:00,AAPL,0,107.23960430339216,400
2024-10-21 12:31:41.070734248+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:31:45.869832455+00:00,AAPL,15,548.9435454763408,2166
2024-10-21 12:31:45.873939488+00:00,AAPL,-15,-568.7512455304283,-2166
2024-10-21 12:31:45.941769646+00:00,AAPL,0,-468.70137297969137,-1060
2024-10-21 12:31:45.941781796+00:00,AAPL,0,507.46540009082173,1260
2024-10-21 12:31:48.996666200+00:00,AAPL,200,-515.8538337043665,-1060
2024-10-21 12:31:49.143737320+00:00,AAPL,0,-412.08255110486897,-1286
2024-10-21 12:31:51.146504844+00:00,AAPL,0,392.2748510507815,1286
2024-10-21 12:31:52.622166042+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:31:55.540346724+00:00,AAPL,7,-9.504175701624739,7
2024-10-21 12:32:04.030002963+00:00,AAPL,0,-412.08255110486897,-1286
2024-10-21 12:32:05.348083+00:00,AAPL,-200,-21.323116467586477,-200
2024-10-21 12:32:05.348095069+00:00,AAPL,0,507.46540009082173,1260
2024-10-21 12:32:05.979188085+00:00,AAPL,40,669.1999125039096,2398
2024-10-21 12:32:06.032805816+00:00,AAPL,0,163.3054145961771,668
2024-10-21 12:32:07.542071110+00:00,AAPL,0,-492.94364207506436,-1293
2024-10-21 12:32:07.542083244+00:00,AAPL,0,473.13594202097687,1293
2024-10-21 12:32:07.598649034+00:00,AAPL,0,225.3257310457238,400
2024-10-21 12:32:07.665482103+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:32:08.403235695+00:00,AAPL,0,-418.501887662629,-950
2024-10-21 12:32:11.088924820+00:00,AAPL,10,-9.332886705016598,10
2024-10-21 12:32:11.127329051+00:00,AAPL,0,281.1961348188918,951
2024-10-21 12:32:11.560345813+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:32:11.562209891+00:00,AAPL,0,-492.94364207506436,-1293
2024-10-21 12:32:11.562224326+00:00,AAPL,0,473.13594202097687,1293
2024-10-21 12:32:11.610968597+00:00,AAPL,0,-68.47557719226168,-200
2024-10-21 12:32:11.610981426+00:00,AAPL,0,378.2670430183963,1407
2024-10-21 12:32:11.648070870+00:00,AAPL,0,59.47718917965571,400
2024-10-21 12:32:14.797225568+00:00,AAPL,-200,-504.3629085156071,-1493
2024-10-21 12:32:14.798092831+00:00,AAPL,200,484.5552084615196,1493
2024-10-21 12:32:18.141468975+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:32:18.141468975+00:00,AAPL,-40,-632.8868540413098,-2198
2024-10-21 12:32:18.141491360+00:00,AAPL,10,379.2607323224999,1440
2024-10-21 12:32:18.141532732+00:00,AAPL,-10,-399.0684323765874,-1440
2024-10-21 12:32:18.141539068+00:00,AAPL,-200,-631.1990566970577,-2268
2024-10-21 12:32:18.152822419+00:00,AAPL,10,379.2607323224999,1440
2024-10-21 12:32:18.152831190+00:00,AAPL,2,385.20685241805285,1337
2024-10-21 12:32:18.153255214+00:00,AAPL,-2,-405.01455247214034,-1337
2024-10-21 12:32:18.153370459+00:00,AAPL,-10,-399.0684323765874,-1440
2024-10-21 12:32:18.161685578+00:00,AAPL,0,-183.11311465026458,-668
2024-10-21 12:32:18.224017456+00:00,AAPL,0,507.46540009082173,1260
2024-10-21 12:32:18.224122852+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:32:18.276169768+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:32:18.276183899+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:32:20.168408031+00:00,AAPL,0,163.3054145961771,668
2024-10-21 12:32:23.901384194+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:32:27.277441455+00:00,AAPL,35,668.914430842896,2393
2024-10-21 12:32:27.281535445+00:00,AAPL,-35,-688.7221308969835,-2393
2024-10-21 12:32:27.945642504+00:00,AAPL,0,-68.47557719226168,-200
2024-10-21 12:32:35.504980540+00:00,AAPL,106,555.353479892905,2264
2024-10-21 12:32:35.505060728+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:32:35.505060728+00:00,AAPL,-400,-515.7821749561498,-1693
2024-10-21 12:32:35.505082570+00:00,AAPL,100,691.7799521550216,2354
2024-10-21 12:32:35.505087722+00:00,AAPL,5,1019.951014928412,2249
2024-10-21 12:32:35.505097774+00:00,AAPL,0,7.441409774631126,100
2024-10-21 12:32:35.505110083+00:00,AAPL,0,708.1315804472837,2226
2024-10-21 12:32:35.505118236+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:32:35.505132160+00:00,AAPL,0,-27.249109828718595,-100
2024-10-21 12:32:35.505139710+00:00,AAPL,0,-745.2845403030461,-2326
2024-10-21 12:32:35.509073618+00:00,AAPL,0,-1022.127973519811,-2144
2024-10-21 12:32:35.605165948+00:00,AAPL,-5,-704.6024272677006,-2250
2024-10-21 12:32:35.605194517+00:00,AAPL,-97,-574.6473129571681,-2255
2024-10-21 12:32:37.670347240+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:32:38.041341719+00:00,AAPL,-200,-21.323116467586477,-200
2024-10-21 12:32:38.100855625+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:32:38.100868142+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:32:48.253052117+00:00,AAPL,0,-68.47557719226168,-200
2024-10-21 12:32:48.253063227+00:00,AAPL,0,-468.70137297969137,-1060
2024-10-21 12:32:48.253074967+00:00,AAPL,0,507.46540009082173,1260
2024-10-21 12:32:48.306721177+00:00,AAPL,400,12.93468285404175,400
2024-10-21 12:32:55.953734385+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:33:01.303215240+00:00,AAPL,400,495.97447490206235,1693
2024-10-21 12:33:05.793522393+00:00,AAPL,-24,-11.274161999908864,-24
2024-10-21 12:33:05.794507041+00:00,AAPL,0,-183.11311465026458,-668
2024-10-21 12:33:06.321056918+00:00,AAPL,14,550.1006173302553,2172
2024-10-21 12:33:06.321081410+00:00,AAPL,36,672.1681478765071,2198
2024-10-21 12:33:06.321117671+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:33:06.325151716+00:00,AAPL,0,-689.9203799712968,-2162
2024-10-21 12:33:06.325187400+00:00,AAPL,-36,-571.1644366928025,-2194
2024-10-21 12:33:07.427626768+00:00,AAPL,24,-8.533538054178605,24
2024-10-21 12:33:07.801879861+00:00,AAPL,0,163.3054145961771,668
2024-10-21 12:33:09.053244732+00:00,AAPL,5,413.66577026483606,1635
2024-10-21 12:33:09.156252110+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:33:09.156252110+00:00,AAPL,1,-9.846753694841022,1
2024-10-21 12:33:12.169745303+00:00,AAPL,0,-132.8924759694535,-605
2024-10-21 12:33:14.175223557+00:00,AAPL,0,113.08477591536602,605
2024-10-21 12:33:14.283552259+00:00,AAPL,0,-433.18798865791,-1630
2024-10-21 12:33:15.381509806+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:33:15.434611774+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:33:21.206576211+00:00,AAPL,0,378.6897690004728,1430
2024-10-21 12:33:21.206611882+00:00,AAPL,0,-468.70137297969137,-1060
2024-10-21 12:33:21.210681542+00:00,AAPL,0,-398.49746905456027,-1430
2024-10-21 12:33:21.285249933+00:00,AAPL,0,507.46540009082173,1260
2024-10-21 12:33:22.875006113+00:00,AAPL,0,-183.11311465026458,-668
2024-10-21 12:33:24.340747933+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:33:24.880805430+00:00,AAPL,0,392.2748510507815,1286
2024-10-21 12:33:26.285422898+00:00,AAPL,0,-468.70137297969137,-1060
2024-10-21 12:33:26.285434922+00:00,AAPL,0,507.46540009082173,1260
2024-10-21 12:33:26.288517312+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:33:28.839620575+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:33:28.839633521+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:33:29.340151844+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:33:36.906518675+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:33:39.988033229+00:00,AAPL,5,549.586750340431,2163
2024-10-21 12:33:41.899233441+00:00,AAPL,0,107.71094050934005,200
2024-10-21 12:33:48.686584626+00:00,AAPL,100,674.26123975533,2253
2024-10-21 12:33:48.686646314+00:00,AAPL,15,-9.047405044003028,15
2024-10-21 12:33:48.687003945+00:00,AAPL,-100,-15.613483247315106,-100
2024-10-21 12:33:48.690751022+00:00,AAPL,-15,-689.2157515721868,-2168
2024-10-21 12:33:49.477179785+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:33:49.477179785+00:00,AAPL,2,-9.789657362638307,2
2024-10-21 12:33:49.544831228+00:00,AAPL,0,107.71094050934005,200
2024-10-21 12:33:49.544930382+00:00,AAPL,0,-413.29671929098623,-1293
2024-10-21 12:33:49.544942069+00:00,AAPL,0,393.48901923689874,1293
2024-10-21 12:33:49.602010461+00:00,AAPL,0,-127.51864056342751,-200
2024-10-21 12:33:49.602023386+00:00,AAPL,0,49.25595109085613,201
2024-10-21 12:33:50.024262364+00:00,AAPL,0,59.47718917965571,400
2024-10-21 12:33:51.861072481+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:33:52.769482629+00:00,AAPL,0,-301.00383487297927,-951
2024-10-21 12:33:52.769493295+00:00,AAPL,0,339.76786198410974,1151
2024-10-21 12:33:52.993927871+00:00,AAPL,-5,-569.2183295054264,-2363
2024-10-21 12:33:53.065065422+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:33:56.944168416+00:00,AAPL,0,-12.682474351547544,-10
2024-10-21 12:33:59.088811005+00:00,AAPL,0,-442.33439972914545,-1051
2024-10-21 12:33:59.088823750+00:00,AAPL,0,446.1150486011001,1050
2024-10-21 12:34:02.149897491+00:00,AAPL,100,552.9844851218726,2248
2024-10-21 12:34:02.149928619+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:34:02.149928619+00:00,AAPL,-400,-436.1352521720717,-1693
2024-10-21 12:34:02.149950355+00:00,AAPL,100,688.6756378001021,2338
2024-10-21 12:34:02.149954232+00:00,AAPL,1,1017.9654777846447,2239
2024-10-21 12:34:02.149963811+00:00,AAPL,0,7.441409774631126,100
2024-10-21 12:34:02.149968531+00:00,AAPL,0,-27.249109828718595,-100
2024-10-21 12:34:02.149995072+00:00,AAPL,0,-1037.7160815065295,-2238
2024-10-21 12:34:02.150289648+00:00,AAPL,0,-702.7737046339182,-2238
2024-10-21 12:34:02.224326757+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:34:02.250035378+00:00,AAPL,-1,-567.1396482878914,-2149
2024-10-21 12:34:02.433938165+00:00,AAPL,0,-431.23222905183786,-850
2024-10-21 12:34:04.221298672+00:00,AAPL,-7,-535.9477109302101,-1353
2024-10-21 12:34:04.221593520+00:00,AAPL,100,661.4748262634131,2358
2024-10-21 12:34:04.221921450+00:00,AAPL,-100,-681.2825263175006,-2358
2024-10-21 12:34:04.223075802+00:00,AAPL,-17,-441.9400220914697,-1347
2024-10-21 12:34:04.325592369+00:00,AAPL,17,422.1323220373822,1347
2024-10-21 12:34:06.238355905+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:34:11.389652181+00:00,AAPL,0,-535.548036604791,-1346
2024-10-21 12:34:13.393399417+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:34:13.740065207+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:34:14.476131192+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:34:14.476143802+00:00,AAPL,0,446.1150486011001,1050
2024-10-21 12:34:18.143679631+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:34:21.570266497+00:00,AAPL,0,-465.9227486551876,-1050
2024-10-21 12:34:21.570278537+00:00,AAPL,0,446.1150486011001,1050
2024-10-21 12:34:24.634338724+00:00,AAPL,-7,-535.9477109302101,-1353
2024-10-21 12:34:24.734729841+00:00,AAPL,7,516.1400108761226,1353
2024-10-21 12:34:26.051200518+00:00,AAPL,0,-535.548036604791,-1346
2024-10-21 12:34:28.056511802+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:34:31.566351603+00:00,AAPL,0,-535.548036604791,-1346
2024-10-21 12:34:33.571362114+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:34:33.720440799+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:34:33.730448933+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:34:33.745274141+00:00,AAPL,-7,-535.9477109302101,-1353
2024-10-21 12:34:33.745287278+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:34:33.747590481+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:34:33.751727739+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:34:35.757406077+00:00,AAPL,-400,-558.3865694858765,-1746
2024-10-21 12:34:37.761184677+00:00,AAPL,400,538.578869431789,1746
2024-10-21 12:34:37.968027551+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:34:37.968040798+00:00,AAPL,7,25.186343901724978,207
2024-10-21 12:34:38.475738499+00:00,AAPL,-7,-535.9477109302101,-1353
2024-10-21 12:34:38.475751280+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:34:38.943836159+00:00,AAPL,7,59.876863505074695,407
2024-10-21 12:34:38.961431383+00:00,AAPL,-7,-535.9477109302101,-1353
2024-10-21 12:34:38.961442941+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:34:39.359232731+00:00,AAPL,7,59.876863505074695,407
2024-10-21 12:34:39.445076887+00:00,AAPL,-7,-535.9477109302101,-1353
2024-10-21 12:34:39.445089261+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:34:39.534348093+00:00,AAPL,7,59.876863505074695,407
2024-10-21 12:34:39.805848072+00:00,AAPL,-7,-535.9477109302101,-1353
2024-10-21 12:34:39.805861078+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:34:40.424950427+00:00,AAPL,5,547.5603335626148,2153
2024-10-21 12:34:40.429056129+00:00,AAPL,-5,-567.3680336167023,-2153
2024-10-21 12:34:42.760362354+00:00,AAPL,-400,-558.3865694858765,-1746
2024-10-21 12:34:44.765845817+00:00,AAPL,400,538.578869431789,1746
2024-10-21 12:34:46.916797916+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:34:51.436613204+00:00,AAPL,35,549.2732235286961,2183
2024-10-21 12:34:51.440710504+00:00,AAPL,-35,-569.0809235827836,-2183
2024-10-21 12:34:54.821268272+00:00,AAPL,-400,-558.3865694858765,-1746
2024-10-21 12:34:56.823934089+00:00,AAPL,400,538.578869431789,1746
2024-10-21 12:34:56.914006729+00:00,AAPL,0,-535.548036604791,-1346
2024-10-21 12:34:56.914018909+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:34:56.970301620+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:35:01.086704786+00:00,AAPL,0,59.47718917965571,400
2024-10-21 12:35:04.824035688+00:00,AAPL,-400,-558.3865694858765,-1746
2024-10-21 12:35:06.832364220+00:00,AAPL,400,538.578869431789,1746
2024-10-21 12:35:10.273312188+00:00,AAPL,80,551.8425584778183,2228
2024-10-21 12:35:11.596759827+00:00,AAPL,0,107.71094050934005,200
2024-10-21 12:35:11.866382042+00:00,AAPL,-400,-558.3865694858765,-1746
2024-10-21 12:35:12.594795091+00:00,AAPL,0,107.71094050934005,200
2024-10-21 12:35:12.649791928+00:00,AAPL,0,-127.51864056342751,-200
2024-10-21 12:35:12.649804588+00:00,AAPL,0,-240.28895318321108,-540
2024-10-21 12:35:13.882085380+00:00,AAPL,400,538.578869431789,1746
2024-10-21 12:35:18.869298325+00:00,AAPL,-400,-558.3865694858765,-1746
2024-10-21 12:35:20.880663008+00:00,AAPL,400,538.578869431789,1746
2024-10-21 12:35:22.590424361+00:00,AAPL,0,-535.548036604791,-1346
2024-10-21 12:35:22.590436801+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:35:22.645812212+00:00,AAPL,0,337.7414452062936,1141
2024-10-21 12:35:23.823304028+00:00,AAPL,0,59.47718917965571,400
2024-10-21 12:35:23.988201548+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:35:24.238426890+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:35:24.238426890+00:00,AAPL,-400,-558.3865694858765,-1746
2024-10-21 12:35:24.238452385+00:00,AAPL,34,1066.6025404286556,2452
2024-10-21 12:35:24.238461987+00:00,AAPL,0,7.441409774631126,100
2024-10-21 12:35:24.238465281+00:00,AAPL,0,-27.249109828718595,-100
2024-10-21 12:35:24.238471795+00:00,AAPL,100,-4.1942168067723635,100
2024-10-21 12:35:24.238485568+00:00,AAPL,0,787.1105566153848,2403
2024-10-21 12:35:24.238506128+00:00,AAPL,0,-824.2635164711471,-2503
2024-10-21 12:35:24.238844974+00:00,AAPL,-17,-441.9400220914697,-1347
2024-10-21 12:35:24.325803839+00:00,AAPL,17,422.1323220373822,1347
2024-10-21 12:35:24.325823716+00:00,AAPL,-34,-11.845125321936,-34
2024-10-21 12:35:24.343765036+00:00,AAPL,0,-1084.468965187851,-2418
2024-10-21 12:35:24.343821064+00:00,AAPL,-200,-21.323116467586477,-200
2024-10-21 12:35:24.493765488+00:00,AAPL,-100,-873.971165902277,-2518
2024-10-21 12:35:39.266829390+00:00,AAPL,100,854.1634658481895,2518
2024-10-21 12:35:39.267322775+00:00,AAPL,-100,-873.971165902277,-2518
2024-10-21 12:35:46.324153630+00:00,AAPL,0,-357.54914526038107,-1141
2024-10-21 12:35:46.324167263+00:00,AAPL,0,337.62470745955954,940
2024-10-21 12:35:46.381553985+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:35:46.464926027+00:00,AAPL,-200,-21.323116467586477,-200
2024-10-21 12:35:48.967546449+00:00,AAPL,0,-357.43240751364704,-940
2024-10-21 12:35:48.967567635+00:00,AAPL,0,455.2394979959433,1140
2024-10-21 12:35:50.412145028+00:00,AAPL,0,-357.9037437195949,-740
2024-10-21 12:35:54.451388501+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:35:54.451399487+00:00,AAPL,-17,-441.9400220914697,-1347
2024-10-21 12:35:54.451579862+00:00,AAPL,4,823.4125385608661,2432
2024-10-21 12:35:54.451584967+00:00,AAPL,0,1128.4762830560326,2518
2024-10-21 12:35:54.451914911+00:00,AAPL,0,-1148.28398311012,-2518
2024-10-21 12:35:54.490013783+00:00,AAPL,-4,-843.2202386149536,-2432
2024-10-21 12:35:54.565074677+00:00,AAPL,17,422.1323220373822,1347
2024-10-21 12:35:56.157378125+00:00,AAPL,-17,-441.9400220914697,-1347
2024-10-21 12:35:56.203098030+00:00,AAPL,17,422.1323220373822,1347
2024-10-21 12:35:59.076399251+00:00,AAPL,-17,-441.9400220914697,-1347
2024-10-21 12:35:59.076412669+00:00,AAPL,17,422.1323220373822,1347
2024-10-21 12:35:59.437757339+00:00,AAPL,0,279.1697180410756,941
2024-10-21 12:35:59.494791441+00:00,AAPL,0,-264.28689849181336,-741
2024-10-21 12:36:00.843631726+00:00,AAPL,0,608.7688839212976,2148
2024-10-21 12:36:02.353651432+00:00,AAPL,0,-628.5765839753851,-2148
2024-10-21 12:36:02.353665960+00:00,AAPL,0,279.1697180410756,941
2024-10-21 12:36:07.530496723+00:00,AAPL,-17,-441.9400220914697,-1347
2024-10-21 12:36:07.530508969+00:00,AAPL,0,421.16168438993606,1330
2024-10-21 12:36:07.585080931+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:36:09.508691863+00:00,AAPL,-400,-463.80791732510903,-1730
2024-10-21 12:36:10.549225606+00:00,AAPL,417,444.9708549184677,1747
2024-10-21 12:36:43.158440811+00:00,AAPL,0,378.2670430183963,1407
2024-10-21 12:36:43.375021837+00:00,AAPL,0,-628.5765839753851,-2148
2024-10-21 12:36:43.375035050+00:00,AAPL,0,279.1697180410756,941
2024-10-21 12:36:50.819889336+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:36:53.683336201+00:00,AAPL,100,736.5486753118057,2318
2024-10-21 12:36:54.097617679+00:00,AAPL,0,-383.2901608621916,-931
2024-10-21 12:36:54.097630082+00:00,AAPL,0,481.09725134448786,1131
2024-10-21 12:36:54.153856242+00:00,AAPL,0,585.121375757403,1746
2024-10-21 12:36:56.765119762+00:00,AAPL,0,-535.548036604791,-1346
2024-10-21 12:36:56.765132861+00:00,AAPL,0,515.7403365507035,1346
2024-10-21 12:36:56.819654707+00:00,AAPL,0,-466.2144317952256,-931
2024-10-21 12:36:57.476523790+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:36:58.378164795+00:00,AAPL,0,1037.8468017881185,2219
2024-10-21 12:36:58.406534723+00:00,AAPL,0,-68.47557719226168,-200
2024-10-21 12:36:58.406546557+00:00,AAPL,0,122.12555120243015,400
2024-10-21 12:36:58.464922853+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:37:00.372093470+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:37:00.454146766+00:00,AAPL,0,248.06735296418816,831
2024-10-21 12:37:00.536164034+00:00,AAPL,0,-150.26026248189189,-631
2024-10-21 12:37:01.064935080+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:37:01.064935080+00:00,AAPL,-50,-12.75866663717942,-50
2024-10-21 12:37:01.064997491+00:00,AAPL,0,-127.51864056342751,-200
2024-10-21 12:37:01.065010830+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:37:01.065010830+00:00,AAPL,-50,-1001.9375912871236,-2069
2024-10-21 12:37:01.065032811+00:00,AAPL,4,427.1937559829421,1490
2024-10-21 12:37:01.065044515+00:00,AAPL,-4,-447.0014560370296,-1490
2024-10-21 12:37:01.065398746+00:00,AAPL,4,427.1937559829421,1490
2024-10-21 12:37:01.134392616+00:00,AAPL,0,225.3257310457238,400
2024-10-21 12:37:01.201495261+00:00,AAPL,0,-245.1334310998113,-400
2024-10-21 12:37:01.201507987+00:00,AAPL,0,311.5522973833836,930
2024-10-21 12:37:01.461864865+00:00,AAPL,0,-213.74520690108736,-730
2024-10-21 12:37:01.498580512+00:00,AAPL,128,409.7504705444763,1555
2024-10-21 12:37:02.076277129+00:00,AAPL,0,107.71094050934005,200
2024-10-21 12:37:02.131181816+00:00,AAPL,0,-127.51864056342751,-200
2024-10-21 12:37:02.131194998+00:00,AAPL,0,1072.8163854892325,2338
2024-10-21 12:37:05.074380125+00:00,AAPL,2,431.30150928794944,1452
2024-10-21 12:37:09.471991076+00:00,AAPL,0,-12.332186399278214,-14
2024-10-21 12:37:09.476084016+00:00,AAPL,0,-7.475513654809254,14
2024-10-21 12:37:09.756862909+00:00,AAPL,0,-1092.62408554332,-2338
2024-10-21 12:37:09.756876626+00:00,AAPL,0,225.3257310457238,400
2024-10-21 12:37:10.616114227+00:00,AAPL,0,1072.8163854892325,2338
2024-10-21 12:37:17.205123764+00:00,AAPL,0,-1092.62408554332,-2338
2024-10-21 12:37:17.205136424+00:00,AAPL,0,225.3257310457238,400
2024-10-21 12:37:19.163732276+00:00,AAPL,0,-310.00685905179955,-1118
2024-10-21 12:37:19.163745804+00:00,AAPL,0,290.19915899771206,1118
2024-10-21 12:37:19.224217636+00:00,AAPL,0,56.11085058769321,200
2024-10-21 12:37:24.436550463+00:00,AAPL,0,1072.8163854892325,2338
2024-10-21 12:37:25.366548710+00:00,AAPL,0,-1092.62408554332,-2338
2024-10-21 12:37:25.366561737+00:00,AAPL,0,225.3257310457238,400
2024-10-21 12:37:27.922279446+00:00,AAPL,0,1072.8163854892325,2338
2024-10-21 12:37:36.585363105+00:00,AAPL,0,-1092.62408554332,-2338
